2Dscore,3Dscore,active,
0.037037037037,0.343,0,
0.05,0.264,0,
0.0454545454545,0.675,0,
0.0344827586207,0.281,0,
0.0243902439024,0.278,0,
0.0714285714286,0.35,0,
0.037037037037,0.349,0,
0.0416666666667,0.529,0,
0.166666666667,0.143,0,
0.0,0.232,0,
0.0232558139535,0.242,0,
0.0344827586207,0.386,0,
0.0769230769231,0.407,0,
0.363636363636,0.398,0,
0.0277777777778,0.35,0,
0.0416666666667,0.452,0,
0.037037037037,0.429,0,
0.0344827586207,0.305,0,
0.08,0.477,0,
0.04,0.321,0,
0.0243902439024,0.712,0,
0.0181818181818,0.57,0,
0.0882352941176,0.584,0,
0.025641025641,0.865,0,
0.0232558139535,0.685,0,
0.0181818181818,0.705,0,
0.0232558139535,0.664,0,
0.04,0.417,0,
0.0243902439024,0.688,0,
0.037037037037,0.476,0,
0.0263157894737,0.745,0,
0.037037037037,0.325,0,
0.0357142857143,0.589,0,
0.0175438596491,0.613,0,
0.0232558139535,0.757,0,
0.04,0.303,0,
0.0357142857143,0.584,0,
0.037037037037,0.637,0,
0.0357142857143,0.586,0,
0.02,0.887,0,
0.0263157894737,0.808,0,
0.0243902439024,0.79,0,
0.0232558139535,0.702,0,
0.025,0.827,0,
0.037037037037,0.279,0,
0.05,0.215,0,
0.0454545454545,0.549,0,
0.0344827586207,0.229,0,
0.0243902439024,0.226,0,
0.0714285714286,0.285,0,
0.037037037037,0.284,0,
0.0416666666667,0.43,0,
0.166666666667,0.155,0,
0.0,0.189,0,
0.0232558139535,0.196,0,
0.0344827586207,0.314,0,
0.153846153846,0.287,0,
0.0769230769231,0.433,0,
0.153846153846,0.347,0,
0.0277777777778,0.285,0,
0.0416666666667,0.368,0,
0.037037037037,0.349,0,
0.0344827586207,0.248,0,
0.08,0.388,0,
0.137254901961,0.772,0,
0.0833333333333,0.508,0,
0.448275862069,0.773,0,
0.277777777778,0.806,0,
0.137254901961,0.737,0,
0.352941176471,0.667,0,
0.037037037037,0.363,0,
0.333333333333,0.839,0,
0.0344827586207,0.414,0,
0.138888888889,0.648,0,
0.0344827586207,0.311,0,
0.0526315789474,0.678,0,
0.176470588235,0.705,0,
0.0952380952381,0.711,0,
0.037037037037,0.263,0,
0.0333333333333,0.507,0,
0.0344827586207,0.562,0,
0.0333333333333,0.509,0,
0.104166666667,0.979,0,
0.138888888889,0.758,0,
0.189189189189,0.794,0,
0.4375,0.827,0,
0.131578947368,0.718,0,
0.06,0.392,0,
0.0980392156863,0.597,0,
0.132075471698,0.808,0,
0.714285714286,0.946,1,
0.2,0.643,0,
0.0243902439024,0.28,0,
0.137254901961,0.72,0,
0.047619047619,0.319,0,
0.222222222222,0.5,0,
0.047619047619,0.24,0,
0.15625,0.798,1,
0.298245614035,0.703,0,
0.276595744681,0.66,0,
0.05,0.203,0,
0.046511627907,0.392,0,
0.0232558139535,0.434,0,
0.046511627907,0.393,0,
0.218181818182,0.724,0,
0.195652173913,0.585,0,
0.318181818182,0.616,1,
0.132075471698,0.789,0,
0.163265306122,0.554,0,
0.0882352941176,0.657,0,
0.0789473684211,0.416,0,
0.06,0.412,0,
0.0789473684211,0.519,0,
0.0454545454545,0.714,0,
0.0833333333333,0.518,0,
0.0416666666667,0.802,0,
0.0588235294118,0.784,0,
0.0416666666667,0.347,0,
0.0576923076923,0.344,0,
0.0576923076923,0.358,0,
0.025,0.573,0,
0.0454545454545,0.519,0,
0.04,0.903,0,
0.0416666666667,0.903,0,
0.04,0.959,0,
0.116279069767,0.518,0,
0.0588235294118,0.67,0,
0.0833333333333,0.636,0,
0.0789473684211,0.452,0,
0.117647058824,0.707,0,
0.257142857143,0.634,0,
0.0980392156863,0.628,0,
0.257142857143,0.63,1,
0.4,0.781,0,
0.114285714286,0.8,0,
0.037037037037,0.294,0,
0.0357142857143,0.524,0,
0.137254901961,0.545,0,
0.0731707317073,0.685,0,
0.037037037037,0.714,1,
0.0357142857143,0.659,0,
0.0851063829787,0.79,0,
0.114285714286,0.762,0,
0.166666666667,0.783,0,
0.257142857143,0.689,0,
0.108108108108,0.857,0,
0.132075471698,0.783,0,
0.371428571429,0.626,1,
0.0344827586207,0.297,0,
0.393939393939,0.804,0,
0.0322580645161,0.339,0,
0.131578947368,0.531,0,
0.0322580645161,0.255,0,
0.0689655172414,0.827,0,
0.169811320755,0.86,0,
0.116279069767,0.727,0,
0.0344827586207,0.216,0,
0.03125,0.416,0,
0.0322580645161,0.461,0,
0.03125,0.418,0,
0.122448979592,0.803,0,
0.131578947368,0.622,0,
0.179487179487,0.654,0,
0.371428571429,0.921,0,
0.125,0.589,0,
0.153846153846,0.728,0,
0.0243902439024,0.294,0,
0.137254901961,0.796,0,
0.0232558139535,0.336,0,
0.222222222222,0.526,0,
0.0232558139535,0.252,0,
0.174603174603,0.805,1,
0.37037037037,0.828,1,
0.333333333333,0.627,1,
0.0243902439024,0.214,0,
0.0227272727273,0.412,0,
0.0232558139535,0.456,0,
0.0227272727273,0.413,0,
0.240740740741,0.74,0,
0.195652173913,0.615,0,
0.318181818182,0.633,1,
0.132075471698,0.743,0,
0.14,0.583,0,
0.0344827586207,0.371,0,
0.314285714286,0.568,0,
0.0666666666667,0.423,0,
0.131578947368,0.653,0,
0.103448275862,0.312,0,
0.0689655172414,0.664,0,
0.192307692308,0.589,0,
0.116279069767,0.642,0,
0.0714285714286,0.269,0,
0.0645161290323,0.4,0,
0.0322580645161,0.575,0,
0.0645161290323,0.464,0,
0.122448979592,0.675,0,
0.131578947368,0.563,0,
0.179487179487,0.578,0,
0.371428571429,0.654,0,
0.153846153846,0.657,0,
0.037037037037,0.37,0,
0.0416666666667,0.56,0,
0.0769230769231,0.222,0,
0.0232558139535,0.246,0,
0.047619047619,0.256,0,
0.0344827586207,0.409,0,
0.166666666667,0.595,0,
0.0714285714286,0.535,0,
0.0277777777778,0.37,0,
0.0416666666667,0.478,0,
0.037037037037,0.454,0,
0.0344827586207,0.323,0,
0.08,0.505,0,
0.0344827586207,0.422,0,
0.138888888889,0.661,0,
0.0344827586207,0.317,0,
0.0526315789474,0.665,0,
0.153846153846,0.691,0,
0.0952380952381,0.747,0,
0.037037037037,0.269,0,
0.0333333333333,0.518,0,
0.0344827586207,0.574,0,
0.0333333333333,0.52,0,
0.104166666667,0.852,0,
0.138888888889,0.773,0,
0.189189189189,0.762,0,
0.314285714286,0.873,0,
0.131578947368,0.733,0,
0.0384615384615,0.486,0,
0.142857142857,0.356,0,
0.0222222222222,0.281,0,
0.0222222222222,0.292,0,
0.0322580645161,0.467,0,
0.133333333333,0.432,0,
0.142857142857,0.721,0,
0.133333333333,0.429,0,
0.0263157894737,0.423,0,
0.0384615384615,0.546,0,
0.0344827586207,0.519,0,
0.0322580645161,0.369,0,
0.0740740740741,0.576,0,
0.0384615384615,0.364,0,
0.14,0.439,0,
0.163265306122,0.456,0,
0.194444444444,0.661,1,
0.0416666666667,0.407,0,
0.037037037037,0.783,0,
0.0384615384615,0.739,0,
0.037037037037,0.787,0,
0.190476190476,0.661,1,
0.266666666667,0.753,0,
0.28125,0.764,1,
0.131578947368,0.577,0,
0.176470588235,0.84,0,
0.0,0.211,0,
0.0222222222222,0.219,0,
0.0322580645161,0.351,0,
0.166666666667,0.29,0,
0.133333333333,0.158,0,
0.0666666666667,0.249,0,
0.133333333333,0.163,0,
0.0263157894737,0.317,0,
0.0384615384615,0.41,0,
0.0344827586207,0.389,0,
0.0322580645161,0.277,0,
0.0740740740741,0.373,0,
0.169230769231,0.872,1,
0.127272727273,0.601,1,
0.0,0.179,0,
0.0,0.344,0,
0.0454545454545,0.381,0,
0.0,0.345,0,
0.232142857143,0.664,0,
0.117647058824,0.514,0,
0.153846153846,0.541,1,
0.0689655172414,0.761,0,
0.0925925925926,0.487,0,
0.31914893617,0.625,1,
0.0232558139535,0.186,0,
0.0217391304348,0.358,0,
0.0454545454545,0.396,0,
0.0217391304348,0.359,0,
0.189655172414,0.69,0,
0.1875,0.534,0,
0.276595744681,0.563,1,
0.169811320755,0.791,0,
0.18,0.506,0,
0.0344827586207,0.297,0,
0.03125,0.572,0,
0.0322580645161,0.634,0,
0.03125,0.575,0,
0.195652173913,0.905,1,
0.228571428571,0.739,0,
0.277777777778,0.773,1,
0.116279069767,0.79,0,
0.153846153846,0.81,0,
0.0769230769231,0.468,0,
0.153846153846,0.319,0,
0.0277777777778,0.269,0,
0.0416666666667,0.347,0,
0.037037037037,0.33,0,
0.0344827586207,0.235,0,
0.08,0.367,0,
0.0625,0.634,0,
0.285714285714,0.699,0,
0.025641025641,0.518,0,
0.037037037037,0.669,0,
0.0333333333333,0.636,0,
0.03125,0.452,0,
0.0714285714286,0.706,0,
0.0625,0.649,0,
0.0263157894737,0.574,0,
0.0384615384615,0.657,0,
0.0344827586207,0.705,0,
0.0322580645161,0.501,0,
0.0740740740741,0.728,0,
0.025641025641,0.52,0,
0.037037037037,0.672,0,
0.0333333333333,0.638,0,
0.03125,0.454,0,
0.0714285714286,0.619,0,
0.162790697674,0.774,0,
0.232558139535,0.815,0,
0.122448979592,0.872,0,
0.181818181818,0.734,0,
0.322580645161,0.95,0,
0.131578947368,0.675,0,
0.25,0.888,1,
0.179487179487,0.711,0,
0.228571428571,0.786,0,
0.125,0.64,0,
