2Dscore,3Dscore,active
0.571428571,0.714,1
0.571428571,0.714,0
0.35483871,0.714,1
0.189189189,0.714,0
0.169491525,0.714,1
0.169491525,0.714,0
0.162162162,0.714,0
0.162162162,0.714,0
0.160714286,0.714,1
0.160714286,0.714,0
0.148148148,0.714,1
0.148148148,0.714,0
0.133333333,0.714,0
0.05,0.714,0
0.045454545,0.714,0
0.045454545,0.714,0
0.038461538,0.714,0
0.037037037,0.714,1
0.03125,0.714,0
0.029411765,0.714,0
0.024390244,0.714,0
0.024390244,0.714,0
0.018181818,0.714,0
0.571428571,0.713,0
0.342105263,0.713,0
0.333333333,0.713,0
0.333333333,0.713,0
0.324324324,0.713,0
0.302325581,0.713,0
0.205128205,0.713,0
0.108108108,0.713,0
0.108108108,0.713,0
0.074074074,0.713,0
0.051282051,0.713,0
0.015625,0.713,0
0.320754717,0.712,1
0.224489796,0.712,0
0.224489796,0.712,0
0.222222222,0.712,0
0.083333333,0.712,0
0.040816327,0.712,0
0.038461538,0.712,0
0.033898305,0.712,0
0.026315789,0.712,0
0.024390244,0.712,0
0.393939394,0.711,1
0.361111111,0.711,0
0.333333333,0.711,0
0.260869565,0.711,0
0.224137931,0.711,0
0.224137931,0.711,0
0.215384615,0.711,0
0.214285714,0.711,0
0.208333333,0.711,0
0.184615385,0.711,0
0.179487179,0.711,0
0.179487179,0.711,0
0.169014085,0.711,0
0.169014085,0.711,0
0.164179104,0.711,0
0.115384615,0.711,0
0.095238095,0.711,0
0.093333333,0.711,0
0.029411765,0.711,0
0.029411765,0.711,0
0.022222222,0.711,0
0.275,0.71,1
0.257142857,0.71,1
0.25,0.71,0
0.179487179,0.71,0
0.166666667,0.71,1
0.166666667,0.71,0
0.046511628,0.71,0
0.022727273,0.71,0
0.461538462,0.709,0
0.4375,0.709,0
0.380952381,0.709,1
0.342857143,0.709,0
0.333333333,0.709,0
0.333333333,0.709,0
0.289473684,0.709,1
0.277777778,0.709,1
0.181818182,0.709,1
0.181818182,0.709,0
0.170731707,0.709,1
0.170731707,0.709,0
0.169811321,0.709,1
0.169811321,0.709,0
0.14084507,0.709,0
0.14084507,0.709,0
0.071428571,0.709,0
0.071428571,0.709,0
0.022727273,0.709,0
0.020408163,0.709,0
0.217391304,0.708,0
0.162790698,0.708,0
0.125,0.708,0
0.071428571,0.708,0
0.025641026,0.708,0
0.024390244,0.708,0
0.023255814,0.708,0
0.023255814,0.708,0
0.020833333,0.708,0
0.02,0.708,0
0.288888889,0.707,0
0.288888889,0.707,0
0.275862069,0.707,0
0.275862069,0.707,0
0.23255814,0.707,0
0.226415094,0.707,0
0.189189189,0.707,0
0.166666667,0.707,0
0.159090909,0.707,0
0.128205128,0.707,0
0.120689655,0.707,0
0.120689655,0.707,0
0.117647059,0.707,0
0.117647059,0.707,0
0.0625,0.707,0
0.06122449,0.707,0
0.045454545,0.707,0
0.03125,0.707,0
0.022222222,0.707,0
0.020833333,0.707,0
0.016666667,0.707,0
0.285714286,0.706,0
0.257142857,0.706,0
0.235294118,0.706,0
0.090909091,0.706,0
0.078947368,0.706,0
0.078947368,0.706,0
0.071428571,0.706,0
0.032258065,0.706,0
0.03125,0.706,0
0.029411765,0.706,0
0.024390244,0.706,0
0.024390244,0.706,0
0.02173913,0.706,0
0.02173913,0.706,0
0.020833333,0.706,0
0.363636364,0.705,1
0.257142857,0.705,0
0.255319149,0.705,1
0.212765957,0.705,0
0.195652174,0.705,0
0.195652174,0.705,0
0.1875,0.705,1
0.1875,0.705,0
0.176470588,0.705,0
0.176470588,0.705,0
0.135135135,0.705,1
0.083333333,0.705,0
0.0625,0.705,0
0.052631579,0.705,0
0.04,0.705,0
0.034482759,0.705,0
0.018181818,0.705,0
0.333333333,0.704,0
0.274509804,0.704,0
0.274509804,0.704,0
0.266666667,0.704,0
0.243902439,0.704,0
0.204545455,0.704,0
0.204545455,0.704,0
0.184210526,0.704,0
0.177777778,0.704,0
0.163265306,0.704,1
0.163265306,0.704,0
0.058823529,0.704,0
0.047619048,0.704,0
0.033333333,0.704,0
0.032258065,0.704,0
0.032258065,0.704,0
0.020408163,0.704,0
0.020408163,0.704,0
0.020408163,0.704,0
0.298245614,0.703,0
0.272727273,0.703,0
0.257142857,0.703,0
0.255813953,0.703,0
0.205128205,0.703,0
0.169230769,0.703,1
0.169230769,0.703,0
0.157894737,0.703,0
0.093023256,0.703,0
0.093023256,0.703,0
0.066666667,0.703,0
0.047619048,0.703,0
0.045454545,0.703,0
0.045454545,0.703,0
0.03125,0.703,0
0.024390244,0.703,0
0.020833333,0.703,0
0.019230769,0.703,0
0.466666667,0.702,0
0.333333333,0.702,0
0.266666667,0.702,0
0.261904762,0.702,0
0.255319149,0.702,1
0.242424242,0.702,0
0.242424242,0.702,0
0.208333333,0.702,0
0.127272727,0.702,0
0.127272727,0.702,0
0.083333333,0.702,0
0.058823529,0.702,0
0.052631579,0.702,0
0.038461538,0.702,0
0.038461538,0.702,0
0.032258065,0.702,0
0.023255814,0.702,0
0.35483871,0.701,0
0.333333333,0.701,0
0.28125,0.701,0
0.242424242,0.701,0
0.205128205,0.701,0
0.184210526,0.701,0
0.16,0.701,0
0.066666667,0.701,0
0.023255814,0.701,0
0.02,0.701,0
0.02,0.701,0
0.02,0.701,0
0.02,0.701,0
0.018181818,0.701,0
0.3125,0.7,0
0.257142857,0.7,0
0.232142857,0.7,0
0.208333333,0.7,0
0.208333333,0.7,0
0.179487179,0.7,0
0.179487179,0.7,0
0.153846154,0.7,1
0.133333333,0.7,0
0.120689655,0.7,0
0.090909091,0.7,0
0.076923077,0.7,0
0.055555556,0.7,0
0.037037037,0.7,0
0.032258065,0.7,0
0.027777778,0.7,0
0.027777778,0.7,0
0.022727273,0.7,0
0.02,0.7,0
0.02,0.7,0
0.018518519,0.7,0
0.01754386,0.7,0
0.571428571,0.699,0
0.352941176,0.699,0
0.352941176,0.699,0
0.324324324,0.699,0
0.285714286,0.699,0
0.257142857,0.699,0
0.244444444,0.699,0
0.235294118,0.699,0
0.235294118,0.699,0
0.214285714,0.699,0
0.209302326,0.699,0
0.205882353,0.699,0
0.205882353,0.699,0
0.191489362,0.699,0
0.157142857,0.699,1
0.038461538,0.699,0
0.032258065,0.699,0
0.032258065,0.699,0
0.029411765,0.699,0
0,0.699,0
0,0.699,0
0,0.699,0
0.431818182,0.698,1
0.305555556,0.698,0
0.302325581,0.698,0
0.292682927,0.698,0
0.274509804,0.698,0
0.222222222,0.698,0
0.2,0.698,0
0.155555556,0.698,0
0.155555556,0.698,0
0.058823529,0.698,0
0.257142857,0.697,0
0.233333333,0.697,1
0.233333333,0.697,0
0.205882353,0.697,0
0.152173913,0.697,0
0.14,0.697,0
0.138888889,0.697,0
0.023809524,0.697,0
0.023255814,0.697,0
0.302325581,0.696,0
0.222222222,0.696,0
0.189189189,0.696,0
0.186046512,0.696,0
0.184210526,0.696,0
0.184210526,0.696,0
0.153846154,0.696,0
0.153846154,0.696,1
0.153846154,0.696,0
0.069767442,0.696,0
0.047619048,0.696,0
0.029411765,0.696,0
0.029411765,0.696,0
0.02,0.696,0
0.018181818,0.696,0
0.357142857,0.695,0
0.333333333,0.695,0
0.325,0.695,0
0.314285714,0.695,0
0.257142857,0.695,0
0.243902439,0.695,0
0.217391304,0.695,0
0.208333333,0.695,0
0.186046512,0.695,0
0.163934426,0.695,1
0.163934426,0.695,0
0.13559322,0.695,0
0.107142857,0.695,0
0.107142857,0.695,0
0.063829787,0.695,0
0.043478261,0.695,0
0.035714286,0.695,0
0.023255814,0.695,0
0.018181818,0.695,0
0.01754386,0.695,0
0.357142857,0.694,0
0.222222222,0.694,0
0.20754717,0.694,0
0.188405797,0.694,0
0.188405797,0.694,0
0.177777778,0.694,0
0.108695652,0.694,0
0.086956522,0.694,0
0.050847458,0.694,0
0.05,0.694,0
0.015625,0.694,0
0.454545455,0.693,0
0.380952381,0.693,0
0.226415094,0.693,0
0.21875,0.693,0
0.204545455,0.693,0
0.163636364,0.693,0
0.156862745,0.693,1
0.05,0.693,0
0.041666667,0.693,0
0.037037037,0.693,0
0.022727273,0.693,0
0.022222222,0.693,0
0.019230769,0.693,0
0.394736842,0.692,1
0.333333333,0.692,0
0.210526316,0.692,0
0.191489362,0.692,0
0.153846154,0.692,0
0.12,0.692,0
0.116666667,0.692,0
0.116666667,0.692,0
0.114285714,0.692,0
0.0625,0.692,0
0.05,0.692,0
0.03125,0.692,0
0.018867925,0.692,0
0.018518519,0.692,0
0.333333333,0.691,0
0.226415094,0.691,0
0.153846154,0.691,0
0.153846154,0.691,0
0.078431373,0.691,0
0.048780488,0.691,0
0.037037037,0.691,0
0.037037037,0.691,0
0.034482759,0.691,0
0.033333333,0.691,0
0.029411765,0.691,0
0.017857143,0.691,0
0.571428571,0.69,1
0.408163265,0.69,0
0.255813953,0.69,0
0.192307692,0.69,0
0.189655172,0.69,0
0.189655172,0.69,0
0.181818182,0.69,0
0.157894737,0.69,0
0.144927536,0.69,1
0.144927536,0.69,0
0.142857143,0.69,0
0.116666667,0.69,0
0.116666667,0.69,0
0.03125,0.69,0
0.020833333,0.69,0
0.431818182,0.689,1
0.431818182,0.689,0
0.333333333,0.689,0
0.257142857,0.689,0
0.255813953,0.689,0
0.240740741,0.689,1
0.240740741,0.689,0
0.226415094,0.689,0
0.185714286,0.689,0
0.160714286,0.689,1
0.160714286,0.689,0
0.145631068,0.689,0
0.145631068,0.689,0
0.078947368,0.689,0
0.078947368,0.689,0
0.066666667,0.689,0
0.037037037,0.689,0
0.037037037,0.689,0
0.033333333,0.689,1
0.023255814,0.689,0
0.022727273,0.689,0
0.020833333,0.689,0
0.357142857,0.688,0
0.333333333,0.688,0
0.288461538,0.688,0
0.288461538,0.688,0
0.257142857,0.688,0
0.25,0.688,0
0.184615385,0.688,0
0.177777778,0.688,0
0.157142857,0.688,0
0.151515152,0.688,0
0.14,0.688,0
0.14,0.688,0
0.076923077,0.688,0
0.075471698,0.688,0
0.03125,0.688,0
0.024390244,0.688,0
0.022727273,0.688,0
0.022222222,0.688,0
0.018181818,0.688,0
0.233333333,0.687,0
0.233333333,0.687,0
0.214285714,0.687,0
0.2,0.687,1
0.173913043,0.687,0
0.173913043,0.687,0
0.057142857,0.687,0
0.057142857,0.687,0
0.055555556,0.687,0
0.05,0.687,0
0.029411765,0.687,0
0.024390244,0.687,0
0.320754717,0.686,0
0.277777778,0.686,1
0.261904762,0.686,0
0.261904762,0.686,0
0.222222222,0.686,0
0.189189189,0.686,0
0.189189189,0.686,0
0.16,0.686,0
0.16,0.686,0
0.15,0.686,0
0.112903226,0.686,0
0.112903226,0.686,0
0.085106383,0.686,0
0.06779661,0.686,0
0.05,0.686,0
0.023255814,0.686,0
0.023255814,0.686,0
0.023255814,0.686,0
0.4375,0.685,0
0.352941176,0.685,0
0.275,0.685,0
0.257142857,0.685,0
0.186046512,0.685,0
0.148148148,0.685,0
0.073170732,0.685,0
0.023255814,0.685,0
0.013157895,0.685,0
0,0.685,0
0.363636364,0.684,0
0.288461538,0.684,1
0.288461538,0.684,0
0.276595745,0.684,0
0.275862069,0.684,1
0.275862069,0.684,0
0.27027027,0.684,0
0.189189189,0.684,0
0.171428571,0.684,0
0.171428571,0.684,0
0.14893617,0.684,0
0.109375,0.684,0
0.109375,0.684,0
0.055555556,0.684,0
0.033333333,0.684,0
0.032786885,0.684,0
0.03030303,0.684,0
0.029411765,0.684,0
0.029411765,0.684,0
0.022727273,0.684,0
0.022727273,0.684,0
0.242424242,0.683,0
0.218181818,0.683,0
0.204545455,0.683,0
0.204545455,0.683,0
0.189189189,0.683,0
0.1875,0.683,0
0.1875,0.683,0
0.170731707,0.683,0
0.138888889,0.683,0
0.114285714,0.683,0
0.081395349,0.683,0
0.0625,0.683,0
0.0625,0.683,0
0.0625,0.683,0
0.019230769,0.683,0
0.35483871,0.682,0
0.3,0.682,0
0.288888889,0.682,0
0.288888889,0.682,0
0.176470588,0.682,0
0.133858268,0.682,0
0.0625,0.682,0
0.058823529,0.682,0
0.033898305,0.682,0
0.03125,0.682,0
0.03125,0.682,0
0.348837209,0.681,1
0.348837209,0.681,0
0.28125,0.681,0
0.244444444,0.681,0
0.235294118,0.681,0
0.222222222,0.681,0
0.166666667,0.681,0
0.166666667,0.681,0
0.115942029,0.681,0
0.115942029,0.681,0
0.112903226,0.681,0
0.112903226,0.681,0
0.105263158,0.681,0
0.105263158,0.681,0
0.088888889,0.681,0
0.021276596,0.681,0
0.01754386,0.681,0
0.393939394,0.68,0
0.333333333,0.68,0
0.285714286,0.68,0
0.268292683,0.68,0
0.268292683,0.68,0
0.235294118,0.68,0
0.218181818,0.68,0
0.203125,0.68,0
0.159090909,0.68,0
0.137254902,0.68,0
0.133333333,0.68,0
0.133333333,0.68,0
0.088888889,0.68,0
0.023255814,0.68,0
0.023255814,0.68,0
0.666666667,0.679,1
0.277777778,0.679,0
0.254901961,0.679,0
0.254901961,0.679,0
0.214285714,0.679,0
0.214285714,0.679,0
0.191489362,0.679,0
0.162162162,0.679,0
0.162162162,0.679,0
0.111111111,0.679,0
0.051282051,0.679,0
0.051282051,0.679,0
0.038461538,0.679,0
0.035714286,0.679,0
0.035714286,0.679,0
0.020833333,0.679,0
0.333333333,0.678,0
0.307692308,0.678,0
0.244897959,0.678,0
0.244897959,0.678,0
0.244444444,0.678,0
0.214285714,0.678,0
0.214285714,0.678,0
0.203703704,0.678,0
0.203703704,0.678,0
0.142857143,0.678,0
0.134615385,0.678,1
0.076923077,0.678,0
0.052631579,0.678,0
0.052631579,0.678,0
0.045454545,0.678,0
0.040816327,0.678,0
0.035714286,0.678,0
0.032786885,0.678,0
0.023255814,0.678,0
0.019230769,0.678,0
0,0.678,0
0.566666667,0.677,1
0.365853659,0.677,0
0.365853659,0.677,0
0.272727273,0.677,1
0.272727273,0.677,1
0.228571429,0.677,0
0.2,0.677,0
0.176470588,0.677,0
0.142857143,0.677,0
0.138888889,0.677,0
0.114285714,0.677,0
0.114285714,0.677,0
0.0625,0.677,0
0.0625,0.677,0
0.060606061,0.677,0
0.060606061,0.677,0
0.051282051,0.677,0
0.025,0.677,0
0.023255814,0.677,0
0.023255814,0.677,0
0.266666667,0.676,1
0.217391304,0.676,0
0.210526316,0.676,0
0.066666667,0.676,0
0.058823529,0.676,0
0.043478261,0.676,0
0.040816327,0.676,0
0.037037037,0.676,0
0.023255814,0.676,0
0.020408163,0.676,0
0.314285714,0.675,0
0.277777778,0.675,1
0.194444444,0.675,0
0.159090909,0.675,0
0.131578947,0.675,0
0.131313131,0.675,0
0.12244898,0.675,0
0.109375,0.675,0
0.109375,0.675,0
0.048780488,0.675,0
0.045454545,0.675,0
0.045454545,0.675,0
0.041666667,0.675,0
0.035714286,0.675,0
0,0.675,0
0,0.675,0
0.456140351,0.674,1
0.456140351,0.674,0
0.408163265,0.674,1
0.254237288,0.674,1
0.222222222,0.674,1
0.157894737,0.674,0
0.157894737,0.674,0
0.076923077,0.674,0
0.06779661,0.674,0
0.045454545,0.674,0
0.043478261,0.674,0
0.035714286,0.674,0
0.03125,0.674,0
0.027777778,0.674,0
0.025641026,0.674,0
0.024390244,0.674,0
0.024390244,0.674,0
0.023255814,0.674,0
0.018867925,0.674,0
0.186046512,0.673,0
0.171428571,0.673,0
0.171428571,0.673,0
0.151515152,0.673,0
0.041666667,0.673,0
0.03125,0.673,0
0.023255814,0.673,0
0.020833333,0.673,0
0.333333333,0.672,0
0.234042553,0.672,0
0.179487179,0.672,0
0.0625,0.672,0
0.058823529,0.672,0
0.045454545,0.672,0
0.043478261,0.672,0
0.037037037,0.672,0
0.037037037,0.672,0
0.032258065,0.672,0
0.016393443,0.672,0
0.016393443,0.672,0
0,0.672,0
0.444444444,0.671,0
0.298245614,0.671,0
0.185185185,0.671,0
0.142857143,0.671,0
0.08,0.671,0
0.035714286,0.671,0
0.035714286,0.671,0
0.257142857,0.67,1
0.184615385,0.67,1
0.184615385,0.67,0
0.183673469,0.67,0
0.076923077,0.67,0
0.0625,0.67,0
0.058823529,0.67,0
0.058823529,0.67,0
0.041666667,0.67,0
0.041666667,0.67,0
0.02173913,0.67,0
0.02,0.67,0
0.018867925,0.67,0
0.361111111,0.669,0
0.21875,0.669,0
0.1875,0.669,0
0.155555556,0.669,0
0.155555556,0.669,0
0.151515152,0.669,0
0.137254902,0.669,0
0.137254902,0.669,0
0.076923077,0.669,0
0.058823529,0.669,0
0.05,0.669,0
0.040816327,0.669,0
0.037037037,0.669,0
0.037037037,0.669,0
0.032258065,0.669,0
0.032258065,0.669,0
0.021276596,0.669,0
0.021276596,0.669,0
0,0.669,0
0.434782609,0.668,0
0.363636364,0.668,0
0.25,0.668,0
0.25,0.668,0
0.204545455,0.668,0
0.176470588,0.668,0
0.170731707,0.668,0
0.131147541,0.668,0
0.131147541,0.668,0
0.127659574,0.668,0
0.086956522,0.668,0
0.086956522,0.668,0
0.081632653,0.668,1
0.081632653,0.668,0
0.08,0.668,0
0.078431373,0.668,0
0.060606061,0.668,1
0.038461538,0.668,0
0.033333333,0.668,0
0.033333333,0.668,0
0.028571429,0.668,0
0.021276596,0.668,0
0.352941176,0.667,0
0.260869565,0.667,0
0.260869565,0.667,0
0.183673469,0.667,1
0.183673469,0.667,1
0.175925926,0.667,1
0.175925926,0.667,0
0.128205128,0.667,0
0.076923077,0.667,0
0.023255814,0.667,0
0.015625,0.667,0
0.377777778,0.666,1
0.377777778,0.666,0
0.255319149,0.666,1
0.254237288,0.666,0
0.244444444,0.666,0
0.215686275,0.666,0
0.215686275,0.666,0
0.131147541,0.666,0
0.131147541,0.666,0
0.125,0.666,0
0.12244898,0.666,0
0.060606061,0.666,0
0.055555556,0.666,0
0.043478261,0.666,0
0.021276596,0.666,0
0.333333333,0.665,0
0.322580645,0.665,1
0.305555556,0.665,0
0.222222222,0.665,0
0.217391304,0.665,0
0.217391304,0.665,0
0.173913043,0.665,0
0.173913043,0.665,0
0.120689655,0.665,0
0.111111111,0.665,0
0.109375,0.665,0
0.109375,0.665,0
0.105263158,0.665,0
0.105263158,0.665,0
0.064516129,0.665,0
0.052631579,0.665,0
0.04,0.665,0
0.4375,0.664,0
0.285714286,0.664,0
0.27027027,0.664,0
0.232142857,0.664,0
0.232142857,0.664,0
0.214285714,0.664,0
0.183673469,0.664,0
0.181818182,0.664,1
0.181818182,0.664,0
0.179487179,0.664,0
0.163636364,0.664,0
0.08,0.664,1
0.08,0.664,0
0.068965517,0.664,0
0.068965517,0.664,0
0.052631579,0.664,0
0.045454545,0.664,0
0.045454545,0.664,0
0.023255814,0.664,0
0.473684211,0.663,1
0.29787234,0.663,0
0.235294118,0.663,0
0.235294118,0.663,0
0.19047619,0.663,0
0.19047619,0.663,0
0.138888889,0.663,0
0.138888889,0.663,0
0.109375,0.663,0
0.109375,0.663,0
0.108108108,0.663,0
0.108108108,0.663,0
0.063829787,0.663,0
0.05,0.663,0
0.033333333,0.663,0
0.02,0.663,0
0.444444444,0.662,1
0.302325581,0.662,0
0.222222222,0.662,0
0.189189189,0.662,0
0.142857143,0.662,0
0.131578947,0.662,0
0.071428571,0.662,0
0.0625,0.662,0
0.06122449,0.662,0
0.058823529,0.662,0
0.045454545,0.662,0
0.045454545,0.662,0
0.038461538,0.662,0
0.033333333,0.662,0
0.029411765,0.662,0
0.027777778,0.662,0
0.027777778,0.662,0
0.017857143,0.662,0
0.333333333,0.661,1
0.333333333,0.661,0
0.194444444,0.661,1
0.19047619,0.661,1
0.19047619,0.661,0
0.189655172,0.661,1
0.189655172,0.661,0
0.169811321,0.661,0
0.169811321,0.661,0
0.160714286,0.661,1
0.160714286,0.661,0
0.138888889,0.661,0
0.138888889,0.661,0
0.026315789,0.661,0
0.026315789,0.661,0
0.023255814,0.661,0
0.325,0.66,0
0.276595745,0.66,0
0.138888889,0.66,0
0.131578947,0.66,0
0.066666667,0.66,0
0.041666667,0.66,0
0.041666667,0.66,0
0.03125,0.66,0
0.03125,0.66,0
0.020408163,0.66,0
0.302325581,0.659,1
0.208333333,0.659,1
0.208333333,0.659,0
0.1875,0.659,1
0.185714286,0.659,1
0.185714286,0.659,0
0.179487179,0.659,0
0.16,0.659,0
0.16,0.659,0
0.15,0.659,0
0.145833333,0.659,0
0.134328358,0.659,0
0.038461538,0.659,0
0.035714286,0.659,0
0.035714286,0.659,0
0.032258065,0.659,0
0.323529412,0.658,0
0.322580645,0.658,0
0.203125,0.658,0
0.2,0.658,0
0.171428571,0.658,0
0.171428571,0.658,0
0.166666667,0.658,0
0.117647059,0.658,0
0.117647059,0.658,0
0.111111111,0.658,0
0.078947368,0.658,0
0.078947368,0.658,0
0.033333333,0.658,0
0.03125,0.658,0
0.024390244,0.658,0
0.024390244,0.658,0
0.015625,0.658,0
0.276595745,0.657,0
0.189189189,0.657,0
0.16,0.657,0
0.153846154,0.657,0
0.134328358,0.657,0
0.126760563,0.657,0
0.115942029,0.657,0
0.111111111,0.657,0
0.088235294,0.657,0
0.088235294,0.657,0
0.076923077,0.657,0
0.076923077,0.657,0
0.055555556,0.657,0
0.05,0.657,0
0.038461538,0.657,0
0.037037037,0.657,0
0.033333333,0.657,0
0.033333333,0.657,0
0.03030303,0.657,0
0.029411765,0.657,0
0.027027027,0.657,0
0.020833333,0.657,0
0.018181818,0.657,0
0.466666667,0.656,0
0.314285714,0.656,0
0.242424242,0.656,0
0.183673469,0.656,0
0.05,0.656,0
0.03030303,0.656,0
0.03030303,0.656,0
0.029411765,0.656,0
0.019230769,0.656,0
0.25,0.655,0
0.228571429,0.655,0
0.1875,0.655,0
0.184210526,0.655,0
0.071428571,0.655,0
0.045454545,0.655,0
0.03125,0.655,0
0.020833333,0.655,0
0.371428571,0.654,0
0.276595745,0.654,0
0.210526316,0.654,0
0.179487179,0.654,0
0.179487179,0.654,0
0.078431373,0.654,0
0.078431373,0.654,0
0.060606061,0.654,0
0.055555556,0.654,0
0.040816327,0.654,0
0.038461538,0.654,0
0.03125,0.654,0
0.024390244,0.654,0
0.022222222,0.654,0
0.196428571,0.653,0
0.186046512,0.653,0
0.166666667,0.653,0
0.166666667,0.653,0
0.162790698,0.653,0
0.162790698,0.653,0
0.138888889,0.653,0
0.131578947,0.653,0
0.131578947,0.653,0
0.131578947,0.653,0
0.108108108,0.653,0
0.076923077,0.653,0
0.0625,0.653,0
0.037037037,0.653,0
0.023809524,0.653,0
0.023255814,0.653,0
0.4,0.652,0
0.333333333,0.652,0
0.333333333,0.652,0
0.277777778,0.652,1
0.218181818,0.652,0
0.186046512,0.652,1
0.16,0.652,0
0.147058824,0.652,0
0.147058824,0.652,0
0.118421053,0.652,0
0.118421053,0.652,0
0.03125,0.652,0
0.025641026,0.652,0
0.189189189,0.651,0
0.166666667,0.651,0
0.14893617,0.651,0
0.126760563,0.651,0
0.098039216,0.651,1
0.060606061,0.651,0
0.058823529,0.651,0
0.050847458,0.651,0
0.03125,0.651,0
0.03125,0.651,0
0.029411765,0.651,0
0.029411765,0.651,0
0.026315789,0.651,0
0.025641026,0.651,0
0.566666667,0.65,1
0.333333333,0.65,1
0.256410256,0.65,0
0.183673469,0.65,0
0.160714286,0.65,0
0.160714286,0.65,0
0.157142857,0.65,0
0.157142857,0.65,0
0.12244898,0.65,0
0.12244898,0.65,0
0.117647059,0.65,0
0.1,0.65,0
0.1,0.65,0
0.05,0.65,0
0.037037037,0.65,0
0.027777778,0.65,0
0.027777778,0.65,0
0.020408163,0.65,0
0.234042553,0.649,0
0.217391304,0.649,1
0.217391304,0.649,0
0.214285714,0.649,0
0.205128205,0.649,0
0.181818182,0.649,0
0.181818182,0.649,0
0.145833333,0.649,1
0.0625,0.649,0
0.318181818,0.648,0
0.217391304,0.648,0
0.173913043,0.648,0
0.173913043,0.648,0
0.156862745,0.648,0
0.138888889,0.648,0
0.138888889,0.648,0
0.130434783,0.648,0
0.090909091,0.648,0
0.090909091,0.648,0
0.058823529,0.648,0
0.023255814,0.648,0
0.02173913,0.648,0
0.371428571,0.647,0
0.302325581,0.647,0
0.217391304,0.647,0
0.214285714,0.647,1
0.208333333,0.647,0
0.071428571,0.647,0
0.024390244,0.647,0
0.024390244,0.647,0
0.571428571,0.646,0
0.246153846,0.646,0
0.205882353,0.646,0
0.205882353,0.646,0
0.193548387,0.646,0
0.193548387,0.646,0
0.191176471,0.646,1
0.191176471,0.646,0
0.169230769,0.646,0
0.169230769,0.646,0
0.16,0.646,0
0.098039216,0.646,0
0.076923077,0.646,0
0.076923077,0.646,0
0.0625,0.646,0
0.047619048,0.646,0
0.047619048,0.646,0
0.037037037,0.646,0
0.033333333,0.646,0
0.033333333,0.646,0
0.021276596,0.646,0
0.018867925,0.646,0
0.244444444,0.645,0
0.24,0.645,0
0.24,0.645,0
0.125,0.645,0
0.125,0.645,0
0.108108108,0.645,0
0.108108108,0.645,0
0.076923077,0.645,0
0.054054054,0.645,0
0.041666667,0.645,0
0.025,0.645,0
0.023255814,0.645,0
0.018867925,0.645,0
0.435897436,0.644,0
0.357142857,0.644,0
0.29787234,0.644,0
0.213114754,0.644,0
0.213114754,0.644,0
0.164179104,0.644,1
0.14,0.644,0
0.1,0.644,0
0.1,0.644,0
0.0625,0.644,0
0.048780488,0.644,0
0.047619048,0.644,0
0.026315789,0.644,0
0.022222222,0.644,0
0.021276596,0.644,0
0.018867925,0.644,0
0.018867925,0.644,0
0.2,0.643,0
0.2,0.643,0
0.175,0.643,0
0.166666667,0.643,0
0.166666667,0.643,0
0.140350877,0.643,0
0.140350877,0.643,0
0.115942029,0.643,0
0.047619048,0.643,0
0.037037037,0.643,0
0.035714286,0.643,0
0.035714286,0.643,0
0.033333333,0.643,0
0.033333333,0.643,0
0.03125,0.643,0
0.020408163,0.643,0
0.018181818,0.643,0
0.254901961,0.642,0
0.254901961,0.642,0
0.217391304,0.642,0
0.191489362,0.642,0
0.191489362,0.642,0
0.191489362,0.642,0
0.191489362,0.642,0
0.189189189,0.642,0
0.176470588,0.642,0
0.12244898,0.642,0
0.11627907,0.642,0
0.115384615,0.642,0
0.115384615,0.642,0
0.076923077,0.642,0
0.066666667,0.642,0
0.066666667,0.642,0
0.05,0.642,0
0.05,0.642,0
0.05,0.642,0
0.035714286,0.642,0
0.018867925,0.642,0
0.255813953,0.641,0
0.255813953,0.641,0
0.223529412,0.641,0
0.22,0.641,0
0.22,0.641,0
0.179487179,0.641,0
0.170212766,0.641,0
0.040816327,0.641,0
0.027777778,0.641,0
0.027777778,0.641,0
0.025,0.641,0
0.01754386,0.641,0
0.4,0.64,1
0.234042553,0.64,0
0.234042553,0.64,0
0.222222222,0.64,1
0.222222222,0.64,1
0.1875,0.64,1
0.183673469,0.64,0
0.183673469,0.64,1
0.183673469,0.64,1
0.133333333,0.64,0
0.125,0.64,0
0.125,0.64,0
0.081081081,0.64,0
0.078431373,0.64,0
0.076923077,0.64,0
0.076923077,0.64,0
0.0625,0.64,1
0.0625,0.64,0
0.055555556,0.64,0
0.055555556,0.64,0
0.048780488,0.64,0
0.047619048,0.64,0
0.032258065,0.64,0
0.021276596,0.64,0
0.020833333,0.64,0
0.301886792,0.639,1
0.301886792,0.639,0
0.266666667,0.639,1
0.266666667,0.639,0
0.179487179,0.639,0
0.127659574,0.639,0
0.12,0.639,0
0.076923077,0.639,0
0.045454545,0.639,0
0.223529412,0.638,0
0.196428571,0.638,1
0.196428571,0.638,0
0.189189189,0.638,0
0.185185185,0.638,0
0.175,0.638,0
0.175,0.638,0
0.166666667,0.638,0
0.14,0.638,0
0.12244898,0.638,0
0.12244898,0.638,0
0.060606061,0.638,0
0.043478261,0.638,0
0.033333333,0.638,0
0.033333333,0.638,0
0.03125,0.638,0
0.03125,0.638,0
0.023255814,0.638,0
0.322580645,0.637,0
0.235955056,0.637,0
